paragraph_id,sentence_id,source_file,text_cree,text_en,label,label_raw,footnote_applies,rationale,footnote_en
2192,0,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,ayisk kahkiyaw kî-pôsihêw pisiskiwa.,But he had all the beasts on his ship.,literal,literal,False,Straightforward narrative statement with no figurative language.,[7] CHECK Misprint for atotêw ?  YES HCW
2192,1,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,"kîtahtawê atotêw mâkwa, ta-kakwê-otinamiyit asiskiy.",Presently he bade the loon try to take up some soil.,literal,literal,False,"Literal description of an action; no idiom, metaphor, or simile.",[7] CHECK Misprint for atotêw ?  YES HCW
2192,2,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,pôti namwâc kî-kaskihtâyiwa.,It turned out quite unable.,literal,literal,False,Simple result statement; entirely literal.,[7] CHECK Misprint for atotêw ?  YES HCW
2192,3,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,kîtahtawê mîna atotêw nikikwa.,Then he presently he employed the otter.,literal,literal,False,Literal narrative of employing an animal; no figurative expression.,[7] CHECK Misprint for atotêw ?  YES HCW
2192,4,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,namwâc kaskihtâyiwa.,It was entirely unable to do it.,literal,literal,False,Direct statement of inability; literal meaning.,[7] CHECK Misprint for atotêw ?  YES HCW
2192,5,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,"kahkiyaw tahto kâ-nihtâ-kôkiyit âta ê-atotât, namwâc kî-kâhcitinamiyiwa asiskiy.","Although he employed all, as many are good divers, they could not at all scrape up any earth.",literal,literal,False,"Descriptive narrative, though complex, remains literal.",[7] CHECK Misprint for atotêw ?  YES HCW
2192,6,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,kîtahtawê wacaskwa atotâw.,Then in time he sent the muskrat.,literal,literal,True,"The footnote discusses a possible misprint, not figurative language; the sentence is literal.",[7] CHECK Misprint for atotêw ?  YES HCW
2192,7,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,nama mayaw mitoni takohtêyiwa.,It was a long time coming back.,literal,literal,False,Literal comment on the duration of the muskrat's dive.,[7] CHECK Misprint for atotêw ?  YES HCW
2192,8,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,êwakoni apisîs kî-kikamoyiw asiskiy.,A little earth was sticking to it.,literal,literal,False,Plain description of mud sticking to the animal; no figure of speech.,[7] CHECK Misprint for atotêw ?  YES HCW
2192,9,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,âsay mîna kîhtwâm sihkimêw.,Again he bade it go.,literal,literal,False,Literal command repeated; no idiomatic meaning.,[7] CHECK Misprint for atotêw ?  YES HCW
2192,11,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,nêwâw sipwêhtisahwêw kita-nâtamiyit asiskiy.,Four times he sent it off to fetch earth.,literal,literal,False,Straightforward statement about sending the muskrat four times.,[7] CHECK Misprint for atotêw ?  YES HCW
2198,0,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,kahkiyaw kêkway nama kêkway ohci kostikwak.,"They were feared by all creatures, for no cause.",literal,literal,False,"The statement that they were feared by all creatures for no cause is a plain, non-figurative description.",[8] LB's footnote to omihtikôs :  The word is in Ojibwa form.
2198,2,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,"""omihtikôs"" kî-isi-wihâw nistam nâpêw.",“Dug-out-canoe” the first man was named.,literal,literal,False,"The naming of the first man as 'Dug-out-canoe' is presented literally; the footnote only notes the word's Ojibwa origin, not figurative usage.",[8] LB's footnote to omihtikôs :  The word is in Ojibwa form.
2198,4,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,"nêwo kî-ayâwak, pâh-pîtos ê-isi-wâhkôhtocik.","Four of them dwelt there, being in different wise related, so as to make a family.",literal,literal,False,The description of four people dwelling there and being related in different ways is straightforward and literal.,[8] LB's footnote to omihtikôs :  The word is in Ojibwa form.
2199,0,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,"êkota êkwa kî-sipwêhtisahwâw nistam kâhkâkiw, kahkiyaw askiy ê-wâsakamêt.",Then from there the raven was first sent out to make a circuit of the earth.,literal,literal,False,The sentence describes the raven being sent out literally; the footnote does not apply to this sentence.,[9] LB's footnote:  Or read kîh-asêhâw : “he flew back.”
2199,1,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,pôti nicawâc kî-asênâw.,In the outcome he was needs rejected.,literal,literal,True,"The footnote offers an alternative reading 'he flew back' but neither version is figurative, so the sentence is literal.",[9] LB's footnote:  Or read kîh-asêhâw : “he flew back.”
2199,2,sacred-stories-01-the-birth-of-wisahketchahk-and-the-origin-of-mankind-louis-moosomin,êkwa kihiw kî-sipwêhtisahwâw.,Then the eagle was sent out.,literal,literal,False,The sentence describes the eagle being sent out literally; the footnote does not apply to this sentence.,[9] LB's footnote:  Or read kîh-asêhâw : “he flew back.”
2222,0,sacred-stories-02-wisahketchahk-the-partridges-and-the-stone-adam-sakewew,êkwa wâhyaw nîpawiw; otakohpa ôta ahêw; tâpiskawêw.,"Then he stood a ways off; he put his blanket-robe here, like this; he put it round his neck. Then he came on a running start; at the bank of the creek he stopped with a jump.",literal,literal,False,The footnote only marks a new paragraph and does not describe any figurative language; reading the sentences directly shows they are literal descriptions of actions and positioning.,[1] NEW PARAGRAPH
2222,1,sacred-stories-02-wisahketchahk-the-partridges-and-the-stone-adam-sakewew,êkwa pê-wayacîwîw; sisonê sîpîsisihk naki-kwâskohtiw.,"“Tut tut, I shall get my tobacco-pouch all wet, if I don't make it,” he said; “I'll throw it across.”",literal,literal,False,"The footnote does not apply; the spoken words are a literal expression of concern about getting a tobacco-pouch wet, with no metaphor, simile, or idiom.",[1] NEW PARAGRAPH
2293,0,sacred-stories-03-wisahketcahk-visits-the-partridges-mrs-adam-sakewew,"ha, itohtêw êkotê, pîhtêyas ê-cimatêyik.",So he went to the tent that stood in the center. He entered.,literal,literal,False,"The sentence describes a physical action and location plainly, with no figurative elements.",[2] NEW PARAGRAPH
2320,0,sacred-stories-03-wisahketcahk-visits-the-partridges-mrs-adam-sakewew,âsay miskâkaniyiw itê ê-wî-âywêpihk.,They had already found the place to stop to rest.,literal,literal,True,"The footnote states the sentence is unintelligible to Bloomfield, providing no evidence of figurative language; thus it is classified as literal.",[3] LB: This sentence and the following speech are unintelligible to me.
2331,0,sacred-stories-04-wisahketchahk-preaches-to-the-wolves-coming-day,"êkosi itwêw, ""nôtokêsiw, pêyakwâw nina-nitawâpamâw wêmistikôsiw.""","He answered, “Old woman, once more I shall go see the Frenchmen.”",literal,literal,False,"The footnote discusses a phonological variant of the verb (loss of an intermediate vowel), not figurative language; the sentence is a literal statement of intent to go see someone.","[1] LB's footnote to nna-ntawâpamâw :  The combination nt does not exist in the full form of Cree words, but is due to the loss of an intermediate short vowel;  See Introduction.  Occasional forms like na-ntawâpamâw : “he goes to see him,” are allegro variants for such as na-nitawâpamâw ; the first syllable here is reduplicative.  This differs from Ojibwa, where nand- is probably the normal representation of older nat- ."
2339,1,sacred-stories-04-wisahketchahk-preaches-to-the-wolves-coming-day,"êkwa êkota piscipôwin astâw pimîhk; êkwa apisâsin oyâkanis, sîkinam êkota pimiy.",Then he put the poison into the fat; and into a small dish he poured the fat.,literal,literal,False,The sentence describes physical actions literally; no figurative language or relevant footnote exists.,[2] LB:  Probably an error.
2339,2,sacred-stories-04-wisahketchahk-preaches-to-the-wolves-coming-day,mihcêt êkota osîhtâw apisâsiki pimîsa âhkwatinah.,He shaped a great many little lumps of fat and rolled them until they were hard.,literal,literal,True,Bloomfield's footnote notes a probable error but does not indicate figurative language; the sentence is a literal description of shaping and rolling fat.,[2] LB:  Probably an error.
2339,3,sacred-stories-04-wisahketchahk-preaches-to-the-wolves-coming-day,êkwa kahkiyaw otinam; êkwa sipwêhtêw ê-nitonawât mahîhkana.,"He took them all, and went out to look for wolves.",literal,literal,False,The sentence simply narrates taking the lumps and going to look for wolves with no figurative language.,[2] LB:  Probably an error.
2347,0,sacred-stories-04-wisahketchahk-preaches-to-the-wolves-coming-day,"ômisi itêw: ""nisîmitik, ayamihâwin kâ-nitohtamêk ta-otinamêk;"" ""êkosi êkwa namôya awiyak ka-nipahikowâwak, ayamihâyêko."" ""mâka êkâ tâpwêhtamêko, ka-nipahikowâwak."" ""îh ôhi wâpahtamok, îh ôhi!"" mahîhkanak mahkêsîsak ê-wâpahtahkik ôhi pimiya, ""hâw, ôma awiyak ôma mîcici kâ-wî-saskamohak, kinwês ka-pimâtisiw,"" êkosi itwêw wîsahkêcâhk.","This is what he said: “My brothers, the tidings which you hear you should accept, and then no one will ever kill you, if you take on religion. But if you do not believe, someone will kill you. Look upon these things, these here!” As the wolves and foxes looked at those pieces of fat, “Now, then, if anyone eats this which I shall place between his teeth, long will he live,” spoke Wisahketchahk.",literal,literal,False,"The footnote discusses hyphenation, not figurative language; the text is literal narrative and speech.",[3] LB original has hyphens in îh-ôhi and êh-ôhi . HCW: should be separate words.
2354,0,sacred-stories-04-wisahketchahk-preaches-to-the-wolves-coming-day,"""maci-kakêpâtisak ôki!"" ""nika-ôh-ta-tipahikâkêwâh!"" itêw êsa ôhi mahîhkana wîsahkêcâhk.",“These stupid fools! I surely did need something to pay my debts with!” Wisahketchahk must have said to those wolves.,literal,literal,False,"Footnote discusses verb morphology, not figurative language; the expressed exclamation is plain speech.",[4] CHECK Weird verb form: HCW yup.  (future + hpreterite = irrealis)
2398,0,sacred-stories-06-the-shut-eye-dancers-coming-day,"wîsahkêcâhk ômisi itwêw: ""nîminâna,"" itêw.","Wisahketchahk spoke thus: “A saltatory rite,” he told the other.",literal,literal,True,"Bloomfield's footnote merely notes 'nîminânah' as an unusual word, with no mention of figurative language.",[1] LB on nîminânah :  Unusual word.
2418,0,sacred-stories-06-the-shut-eye-dancers-coming-day,"ê-tôhkâpicik kotakak, ômisi itwêw wîsahkêcâhk: ""kêkway ôma ita kê-pêtâyân nîmihitôwin, kakêpâtisicik?"" ""ninôhtêhkatâh!"" itêw ôhi sîsîpa.","When the others opened their eyes, Wisahketchahk said, “What sort of a dance would I be bringing you blockheads? I was hungry, that's all!” he said to those ducks.",literal,literal,True,"The footnote discusses a phonological alternation in the vocative plural form, offering no indication of figurative meaning; the Cree text is a literal address and statement.","[2] LB on kâkêpâtisicik :  The ending of the vocative plural is, of course, -itik .  The sound c for t appears in diminutives (among the younger generation of speakers, almost universally); less often in other words formed with suffixes containing s (as in the present instance); and occasionally in other words, probably always with a diminutive touch."
2441,0,sacred-stories-06-the-shut-eye-dancers-coming-day,"""hê hê hêy, mâka mîna êcika ani ê-wayêsihit mahêsihit mahkêsîs, kâ-kitamwât niniskima!"" ""êkosi êcika ani kê-nôhtêhkatêyân!"" itwêw; ""hâ hah, kikisiwâhin, mahkêsîs!"" ""namôya ta-pîhcâw askiy itê tita-itâmoyan."" ""niya nikî-osîhtâ-n askiy;"" ""ka-miskâtin;"" ""miskâtâni kâ-kitamwacik niniskimak!"" itwêw wîsahkêcâhk, ê-sipwêhtêt, ê-nitonawât mahkêsîsa.","“Oho, it's surely Fox has been fooling me again, eating up my geese! And so I am to stay hungry!” he cried; “Ho, you have got me angry, Fox! The earth will not be big enough for you to escape. It was I created the earth; I will find you; and when I find you, who ate up my geese!” cried Wisahketchahk, as he went off to look for Fox.",literal,literal,False,"The footnote only notes a possible speaker error, with no mention of figurative language. Reading the sentence directly, there are no metaphors, similes, or idioms; the speech is literal.","[3] CHECK:  probable speaker error, possibly blend of surrounding words"
2443,0,sacred-stories-06-the-shut-eye-dancers-coming-day,"""yahâ!"" itwêw; ""nika-watôkatahwâw,"" itwêw; ""nika-otastotinih awa mahkêsîsiwayân!"" itwêw; ""kiyâm nika-pasisamawâw, ta-nipahâpasot ôma ohci kaskâpahtêw,"" itwêw.","“Yah!” he said; “I shall ruin his hide,” he said; “I might as well have a cap of his fox-pelt!” he said; “I had better make a fire round him so that he chokes in the smoke,” he said.",literal,literal,False,"The footnote suggests a possible error in the word nka-watôkatahwâw, not figurative language. The sentence contains direct threats that are literal in context.",[4] LB on nka-watôkatahwâw :  Error?
2450,0,sacred-stories-06-the-shut-eye-dancers-coming-day,"ê-ta-tahkiskawât sihkihpa, ""hâw, ôtê nîkân ayîsiyiniw kita-ohpikiw;"" ""ka-wâpamik ôma kâ-nanâpotôkanêskâtân."" ""'sihkihp' kika-isiyihkâtikwak."" ""namôya ka-miyosin;"" ""osâm kikisiwâhin ê-wîhtaman, ê-tôhkâpiyan,"" itêw.","When he kicked Hell-Diver, “Now then, ahead in future time mortal man will grow up; he will see here on you where I have kicked your rump crooked. ‘Hell-Diver,’ they will call you. You will not be handsome; too much have you angered me by telling this and by opening your eyes,” he told him.",literal,literal,False,"The footnote discusses the informant's omission of an explanation, not figurative language. The sentence is a literal narrative of a direct speech act describing actions and declarations without non-literal elements.","[5] LB:  THis paragraph was added in answer to a leading question.  “I did not tell you that part,” he explained.  This is a characteristic of our informant.  Notice that even now he does not explain the diver duck's red eyes."
2453,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,kêtahtawê sipwêhtêw êsa.,"Once upon a time, the story goes, he set out.",literal,literal,False,This is a routine opening formula with no figurative content; the footnote does not comment on it.,"[1] LB on wâskahikan :  Properly “stockade”; used of the trading-post forts, and of white men's houses generally. This is the first of many foreign features in this tale: Wisahketchahk is here among white people."
2453,2,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,kîtahtawê wâskahikan kâ-otihtahk.,Presently he came to a wooden house.,literal,literal,True,"The footnote explains wâskahikan as a conventional term for trading-post houses, a literal description with no figurative language.","[1] LB on wâskahikan :  Properly “stockade”; used of the trading-post forts, and of white men's houses generally. This is the first of many foreign features in this tale: Wisahketchahk is here among white people."
2463,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"""mâna êkâ nika-kî-kimotamawâhtayik!""","“Could it be that I should be unable to steal it from them!” When he had told stories for exactly four nights and days, then those young women went to sleep. He searched where they kept their things; he stole it from them. So then he went off with it; he fled.",literal,literal,False,The footnote is a structural note about a paragraph break and does not indicate figurative language. The sentence is a literal rhetorical question expressing determination.,[2] PARAGRAPH BREAK
2473,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"""ahpô ôma!"" itêyihtam; ""kêhcinaw apiw!"" ""cîpay êkâ kâ-wî-ka-kitosit!"" itêyihtam êsa.","“Maybe it is this!” he thought; “Surely he is at home here! He is a dead man, this person who will not converse with me!” he thought.",metaphor,metaphor,False,The phrase 'cîpay' ('dead man') is a metaphor for an unresponsive person; the footnote comments on the unclear meaning of 'ahpoh ôm' and does not indicate figurative language.,[3] LB on âhpoh ôm :  Meaning not clear;  record may be wrong.
2485,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"êkwa ôma kâ-kî-kimotit tâpiskwêkanêkin otinam, ê-taswêkiwêpinahk.",Then he took the shawl he had stolen and spread it out.,literal,literal,False,"Plain description of taking and spreading a shawl, no figurative language indicated.","[4] LB on atôspowinâhtikohk :  The ordinary term is mîcisôwinâhtik ;  the word in the text resembles Ojibwa adôhpôwin ; Cree atôspôw , Ojibwa adôhpp : “he eats on something,” initial stem atôt- : “on something,” transitive verb final -pw- : “by mouth,” with the middle-voice verb derivative -ô- ."
2485,1,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,atôspowinâhtikohk pôti kahkiyaw kêkway wâpahtam.,"Look you, on a table he saw all kinds of things.",literal,literal,True,The footnote explains the etymology of atôspowinâhtikohk as 'table' but does not indicate any idiom or figure; it is a literal object.,"[4] LB on atôspowinâhtikohk :  The ordinary term is mîcisôwinâhtik ;  the word in the text resembles Ojibwa adôhpôwin ; Cree atôspôw , Ojibwa adôhpp : “he eats on something,” initial stem atôt- : “on something,” transitive verb final -pw- : “by mouth,” with the middle-voice verb derivative -ô- ."
2485,2,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,tânispîhk êtokê omîcisohtay awa cîpay!,I wonder when that corpse had last eaten!,literal,literal,False,"A direct question about when the corpse last ate, with no figurative language.","[4] LB on atôspowinâhtikohk :  The ordinary term is mîcisôwinâhtik ;  the word in the text resembles Ojibwa adôhpôwin ; Cree atôspôw , Ojibwa adôhpp : “he eats on something,” initial stem atôt- : “on something,” transitive verb final -pw- : “by mouth,” with the middle-voice verb derivative -ô- ."
2485,3,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,ayisk wîsahkêcâhk kâ-isiyîhkâsot kahkiyaw awiya kî-wayêsimêw.,For he who was called Wisahketchahk deceived everyone.,literal,literal,False,"States a fact about Wisahketchahk deceiving everyone, no figurative expression.","[4] LB on atôspowinâhtikohk :  The ordinary term is mîcisôwinâhtik ;  the word in the text resembles Ojibwa adôhpôwin ; Cree atôspôw , Ojibwa adôhpp : “he eats on something,” initial stem atôt- : “on something,” transitive verb final -pw- : “by mouth,” with the middle-voice verb derivative -ô- ."
2487,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"""hâ, mistahi kitatamihin, wîsahkêcâhk, ôma kâ-asamiyan!""","“Hah, you greatly oblige me, Wisahketchahk, giving me food like this!”",idiom,idiom,True,"The footnote explicitly states that 'kitatamihin' constitutes the 'usual formula of thanks' while its literal sense is 'You delight me,' indicating a conventionalized non-literal expression (idiom).","[5] LB on kitatamihin :  Literally, “You delight me,” the usual formula of thanks."
2494,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"""tânitê mâka mahti?"" itik; ""itohtahin."" ""mahti nika-nitawâpahtên,"" itik.","“Now, where is that, pray?” the other asked him; “Take me there.",literal,literal,False,"The footnote concerns reduplication, not figurative language, and the sentence is a literal question and request.",[6] CHECK âh - heavy redup?  DON'T KNOW
2494,1,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,kêkway â wâpahtêhêw.,"Let me go see it,” he told him.",literal,literal,False,The footnote does not indicate figurative language; the sentence literally describes someone showing something.,[6] CHECK âh - heavy redup?  DON'T KNOW
2494,2,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"""niyanân osâwi-sôniyâw piko nitotinânân,"" itik.","He showed him some. “We get nothing but gold,” he told him.",literal,literal,False,"The footnote is about linguistic form; the statement 'We get nothing but gold' is a literal claim, not an idiom or metaphor.",[6] CHECK âh - heavy redup?  DON'T KNOW
2508,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"sâ-sâminamiyiwa ohkwâkana, oskîsikwa, otôn: nisitawinam masinahikan.","The other touched his face, his eyes and his mouth: he could read.",literal,literal,False,The sentence describes physical actions and a straightforward statement of ability; no figurative language is used. The footnote is about the verb form in another sentence and does not apply here.,"[7] CHECK - KR onôtinikêwah may be a verb, as assumed by LB in his footnote:"
2508,1,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"êkwa ê-wâpahtahk, masinahikâtêyiw, wâpahki ê-wî-pê-nôtiniht; ayisk onôtinikêwa ôhi okimâwa kâ-nipahât, êkwa wâh-wîpac êsa mâna ê-pê-nôtinimiht.","Then, when he read it, it was written that tomorrow people were coming to fight him; for that chief he had killed had been at war, and had been attacked, it seemed, every little while.",literal,literal,True,The sentence reports what was written and gives a reason in literal terms; the footnote comments on the verb 'onôtinikêwa' but does not indicate any figurative meaning.,"[7] CHECK - KR onôtinikêwah may be a verb, as assumed by LB in his footnote:"
2508,2,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,masinahikêw; âcimostawêw otiyinîma.,He wrote; he told his followers the news.,literal,literal,False,The sentence states two literal actions. The footnote is not relevant here.,"[7] CHECK - KR onôtinikêwah may be a verb, as assumed by LB in his footnote:"
2509,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"tâpwê, ""wawêyîk, iyinitik."" ""kiwî-pê-nôtinikonânaw wâpahki."" ""nipêyitisahamâkawin,"" itêw, ""masinahikana.""","“Get yourselves ready, men. Tomorrow they are coming to fight us. Letters have been sent to me.”",literal,literal,True,"The footnote suggests a correction to the verb form 'kiwîh-pê-nôtinikonânaw' to 'kiwîh-pê-nôtinikawinânaw', which is a grammatical note, not a figurative language description. The sentence itself is a straightforward call to readiness and a statement about letters being sent, with no metaphor, simile, or idiom.",[10] LB on kiwîh-pê-nôtinikonânaw : This would seem to mean “he (or it) will come to fight us”; probably read kiwîh-pê-nôtinikawinânaw .
2510,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,tâpwê kîkisêpâ takohtêyiwa kâ-pê-nitopayîstâkocik.,"And really, in the morning they arrived who were coming to make war against them. But as for Wisahketchahk, of course, he merely looked on in his useless way.",literal,literal,False,"The footnote only says 'NEW PARAGRAPH', providing no indication of figurative language. The sentence describes an arrival literally.",[11] NEW PARAGRAPH
2510,1,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,mâka wiya wîsahkêcâhk mâka mîna ka-kitâpahkêw konita.,"Presently that woman said to him, “Truly, you are entirely foolish! Your men will all be killed,” she told him; “You ought to order your clothes to be taken out for you to put on, and your horse to be saddled.”",literal,literal,False,"The footnote only says 'NEW PARAGRAPH', providing no indication of figurative language. The sentence describes an action literally.",[11] NEW PARAGRAPH
2512,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"nêtê ê-takohtatâcik, ômisi itwêwak otiyinîsiwak: ""mâka mîna êtokê wîsahkêcâhk!"" itwêwak.","When he arrived over there, the wise men said, “Doubtless this is Wisahketchahk, up to his old tricks!”",literal,literal,True,"The footnote discusses the plural actor in 'êh-takohtatâcik' but does not mention figurative language; the sentence directly identifies the arriving person as Wisahketchahk without metaphor, simile, or idiom.",[12] LB on êh-takohtatâcik :  Why plural actor?  The rest of the story is obscure because the persons are not kept distinct.
2519,0,sacred-stories-07-wisahketchahk-as-a-captain-louis-moosomin,"""waskic nipîhk ka-pimohtânânaw,"" itik.","“We shall walk on the surface of the water,” the other told him. “Very well,” said Wisahketchahk.",literal,literal,False,"The statement is a literal declaration of intent to walk on water; no figurative language is present, and the footnote merely marks a new paragraph.",[13] NEW PARAGRAPH
2532,0,sacred-stories-08-wisahketchahk-and-the-bear-adam-sakewew,"êkwa ê-wâpahtahk onîmâskwâkana, ""pitanê môskîstawit, môskîstâkawiyân!"" itêyihtam; ""osâm miywâsinwa ninîmâskwâkana;"" ""nama kêkway nika-kostên,"" itêyihtam.","Then, when he looked upon his weapons, “I just wish he I just wish someone would attack me!” he thought; “For my weapons are very good; I shan't be afraid of anything,” he thought.",literal,literal,True,"The footnote describes a slip of the tongue and self-correction, not figurative language; the sentence is literal.",[1] LB on môskîstawit :  A slip of the tongue;  the dictator corrects himself in the next word.
2538,2,sacred-stories-08-wisahketchahk-and-the-bear-adam-sakewew,"kîhtwâm ê-mônahikêyit, ""mahti nika-kakwê-wâpamâw awa kâ-isit,"" itêyihtam. êkwa sîpâ ômisi tôtam, ê-wâtihkêt; ôtê osâpiw.","When the other was back at his digging, he thought, “Let me try and see him who is saying this to me.” Then down underneath there, he did like this, as he dug his pit; from here he looked forth.",literal,literal,False,No footnote applies; the language is a literal description of actions and thoughts.,"[2] LB:  I.e., the bear;  the next sentences are obscure because third person and obviative are not kept apart."
2538,3,sacred-stories-08-wisahketchahk-and-the-bear-adam-sakewew,pôti kâ-pimi-sâkiskwêt.,"Sure enough, there he was, sticking out his head.",literal,literal,True,"The footnote explains 'I.e., the bear,' clarifying the referent, not indicating figurative language.","[2] LB:  I.e., the bear;  the next sentences are obscure because third person and obviative are not kept apart."
2554,0,sacred-stories-08-wisahketchahk-and-the-bear-adam-sakewew,"nicawâc ostikwânihk akonêw, ômisi ê-itât ôhi wâkayôsa: ""hwhw!"" ê-itât, kâ-wâki-kwâskohtiyit.","He tried holding it on his head and saying “Hwoo!” to the bear, and there, the latter jumped off at an angle.",literal,literal,True,"The footnote describes the phonetic quality and cultural association of 'hwhw' as buffalo noise, but does not signal figurative language; the sentence is a literal narrative of an action.","[3] LB on hwhw :  Undulating velar or palatal spirant, with rounded lips;  said to be the noise a buffalo makes when angry."
2559,0,sacred-stories-08-wisahketchahk-and-the-bear-adam-sakewew,kawipayihôw êkwa awa wîsahkêcâhk.,And the bear threw himself flat on the ground.,literal,literal,False,The footnote only corrects a lexical slip (wîsahkêcâhk for wâkayôs) and does not describe figurative language; the sentence reads literally.,"[4] LB:  Slip of the informant's tongue, or of my hand, for wâkayôs : “the bear,” and so translated."
2559,1,sacred-stories-08-wisahketchahk-and-the-bear-adam-sakewew,"ohtiskawapîstawêw ômisi ê-itinât êskana, ê-wî-nipahatâhtamiyit, mayaw kâ-itâpamikoci, ""whw!"" ê-nimisîwihât.","He sat down facing him, holding out the horn at him, like this, while the other was almost dead, puffing for want of breath, and every time the other looked at him, he threatened him, going “Hwoo!”",literal,literal,False,The footnote does not pertain to this sentence and mentions no figurative language; the actions described are literal.,"[4] LB:  Slip of the informant's tongue, or of my hand, for wâkayôs : “the bear,” and so translated."
2562,0,sacred-stories-08-wisahketchahk-and-the-bear-adam-sakewew,"tâwatiw wâkayôs, ispî ê-pê-itisinimiht ôhi êskana, wîpita ê-sâmahamoht.","The bear had his mouth gaping, and the horn was stuck out at him till it touched his teeth.",literal,literal,True,The footnote addresses a grammatical possibility (relational verb form) and does not indicate any figurative language; the sentence is a literal description of a bear with its mouth open and a horn touching its teeth.,[5] CHECK Last verb may be a relational instead.  HCW:  Indefinite agent relational.
2575,1,sacred-stories-09-wisahketchahk-and-the-rapids-coming-day,"iyikohk ta-pôni-askîwik, êkoyikohk nikî-itik kôhtâwînaw ta-kîskowêyân,"" itik.","When the green earth ceases to be, only then did Our Father tell me to cease from my noise,” it told him.",idiom,idiom,True,"The phrase 'when the green earth ceases to be' is a conventional adynaton meaning 'never'; Bloomfield's footnote highlights the wordplay on askiy ('earth','summer','year'), confirming its non-literal, idiomatic character.","[1] LB on ta-pôn-âskîwik :  As askiy means not only “earth,” but also “summer” and “year,” double meaning and misunderstanding are probably essential to the story."
2578,0,sacred-stories-09-wisahketchahk-and-the-rapids-coming-day,"êkota nahapiw êkwa wîsahkêcâhk, ôma ê-pêhtâkwaniyik.",Then Wisahketchahk sat down there where its sound was heard.,literal,literal,False,Literal description of Wisahketchahk sitting where a sound is heard; no figurative language.,"[2] LB on blblblbl :  Sound made by pulling tongue back and forth between rounded lips, with voicing."
2578,1,sacred-stories-09-wisahketchahk-and-the-rapids-coming-day,"êkwa ômisi itwêw wîsahkêcâhk: ""blblblbl!""","And Wisahketchahk said, “Blblblbl!”",literal,literal,True,"The footnote explains the sound 'blblblbl' as an onomatopoeic representation, which is not figurative.","[2] LB on blblblbl :  Sound made by pulling tongue back and forth between rounded lips, with voicing."
2580,2,sacred-stories-09-wisahketchahk-and-the-rapids-coming-day,êkwa kôna kahkiyaw nama kêkway.,Then all the snow disappeared.,literal,literal,False,"Plain factual statement about the snow's disappearance, no figurative language.",[3] LB on omayikohk :  Gesture to chest.
2580,3,sacred-stories-09-wisahketchahk-and-the-rapids-coming-day,"êkwa mistahi nipiy ôta pê-ayâyiw, ita ê-apit.",Then much water came and was where he sat.,literal,literal,False,Literal description of water arriving and its location.,[3] LB on omayikohk :  Gesture to chest.
